user_statuses_count,user_followers_count,full_text,user_url,user_location,user_description,user_profile_image_url_https,is_quote_status,quote_count,user_friends_count,full_text_norm,entities_user_mentions,entities_urls,in_reply_to_user_id_str,favorite_count,lang,user_created_at,user_listed_count,created_at,user_id_str,user_favourites_count,user_verified,source,in_reply_to_status_id_str,reply_count,in_reply_to_screen_name,id_str,entities_hashtags,text_sentiment,retweet_count,user_name,user_screen_name
None,None,uuuuwuwuwuwuwu ~ @veJKT48 #SugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol,None,None,None,None,None,None,None,uuuuwuwuwuwuwu ~ @veJKT48 #SugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol,veJKT48,None,432699729,0,None,None,None,2014-12-28T15:56:00Z,None,None,None,None,None,0,jcvrnd19,549232484005601300,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,positive,0,indra bayu f,indrabayuf_
None,None,uuuwuwuwuwu cekidot man~ @nabilahJKT48 #SiugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol,None,None,None,None,None,None,None,uuuwuwuwuwu cekidot man~ @nabilahJKT48 #SiugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol,nabilahJKT48,None,NA,0,None,None,None,2014-12-28T15:55:00Z,None,None,None,None,None,0,NA,549232285132656640,SiugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,neutral,0,indra bayu f,indrabayuf_
None,None,@kinalJKT48 ~>RT @JKT48JOGJAFC: jangan lupa sebarkan gaes! ke siapapun! jangan putus dikalian! #JogjaOraDidol,None,None,None,None,None,None,None,@kinalJKT48 ~>RT @JKT48JOGJAFC: jangan lupa sebarkan gaes! ke siapapun! jangan putus dikalian! #JogjaOraDidol,kinalJKT48 JKT48JOGJAFC,None,NA,0,None,None,None,2014-12-28T15:55:00Z,None,None,None,None,None,0,NA,5.4923209086928077e+17,JogjaOraDidol,positive,0,Ardi,ridwanardi_
None,None,@taufik_tfk @sendyJKT48 yoo kudu pik ~ #SugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol,None,None,None,None,None,None,None,@taufik_tfk @sendyJKT48 yoo kudu pik ~ #SugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol,taufik_tfk sendyJKT48,None,264650519,0,None,None,None,2014-12-28T15:54:00Z,None,None,None,None,None,0,taufik_tfk,549232031859626e3,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,neutral,1,indra bayu f,indrabayuf_
None,None,@S_GraciaJKT48 tonton ya :) #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@S_GraciaJKT48 tonton ya :) #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,S_GraciaJKT48,None,NA,0,None,None,None,2014-12-28T15:52:00Z,None,None,None,None,None,0,NA,549231300339458050,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,positive,0,Adit,adityafw_
None,None,Harus ditonton nih #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Harus ditonton nih #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-12-28T15:50:00Z,None,None,None,None,None,0,NA,549231006448758800,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,neutral,1,TEAM SHANI YK !,InshanityYK
None,None,Harus ditonton nih #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Harus ditonton nih #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-12-28T15:50:00Z,None,None,None,None,None,0,NA,5.4923099980079923e+17,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,neutral,1,Shanjunisme JKT48,ShaniaJKT48FC
None,None,Di tonton ya video project kokopla dari JOGJA #JogjaOraDidol,None,None,None,None,None,None,None,Di tonton ya video project kokopla dari JOGJA #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-12-28T15:50:00Z,None,None,None,None,None,0,NA,549230951083958300,JogjaOraDidol,neutral,1,Team Gaby Jogja,teamgabyYKC
None,None,@dhikeJKT48 karya anak anak nih Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@dhikeJKT48 karya anak anak nih Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,dhikeJKT48,None,NA,0,None,None,None,2014-12-28T15:50:00Z,None,None,None,None,None,0,NA,549230847874719740,JogjaOraDidol,neutral,0,dhikeringer Jogja,Dhikeringer_YK
None,None,@M_DesyJKT48 cek mboke ntaps #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@M_DesyJKT48 cek mboke ntaps #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,M_DesyJKT48,None,NA,0,None,None,None,2014-12-28T15:48:00Z,None,None,None,None,None,0,NA,549230297749807100,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,neutral,0,Haheho,EnoEnke
None,None,@S_AngelJKT48 cek kokopla jogja vers #SugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol,None,None,None,None,None,None,None,@S_AngelJKT48 cek kokopla jogja vers #SugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol,S_AngelJKT48,None,NA,0,None,None,None,2014-12-28T15:47:00Z,None,None,None,None,None,0,NA,549230159463600100,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,neutral,0,-Adn,adnanbajuri
None,None,Cek dups! @NabilaholicGirl #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Cek dups! @NabilaholicGirl #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,NabilaholicGirl,None,NA,0,None,None,None,2014-12-28T15:47:00Z,None,None,None,None,None,0,NA,549230146889056260,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,positive,1,Haheho,EnoEnke
None,None,Cek dups! @S_AngelJKT48 #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Cek dups! @S_AngelJKT48 #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,S_AngelJKT48,None,NA,0,None,None,None,2014-12-28T15:47:00Z,None,None,None,None,None,0,NA,549230063838056450,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,positive,0,Haheho,EnoEnke
None,None,Kdu di delok dups! Ntaaaps ki #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Kdu di delok dups! Ntaaaps ki #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-12-28T15:46:00Z,None,None,None,None,None,0,NA,549229932216205300,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,positive,3,Haheho,EnoEnke
None,None,@gabyJKT48 di tonton ya??? Video JogjaOraDidol ^^ #JogjaOraDidol,None,None,None,None,None,None,None,@gabyJKT48 di tonton ya??? Video JogjaOraDidol ^^ #JogjaOraDidol,gabyJKT48,None,NA,0,None,None,None,2014-12-28T15:46:00Z,None,None,None,None,None,0,NA,549229904152104960,JogjaOraDidol,positive,0,Team Gaby Jogja,teamgabyYKC
None,None,Videonya JJF ntap #JogjaOraDidol,None,None,None,None,None,None,None,Videonya JJF ntap #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-12-28T15:46:00Z,None,None,None,None,None,0,NA,549229865929420800,JogjaOraDidol,neutral,1,Lutfis,lutfisoib
None,None,"Harmoni Alam, Dek idol, dan JOGJAKARTA!! #JogjaOraDidol",None,None,None,None,None,None,None,"Harmoni Alam, Dek idol, dan JOGJAKARTA!! #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-12-28T15:45:00Z,None,None,None,None,None,0,NA,549229726804361200,JogjaOraDidol,positive,5,Don G,Don_gundul
None,None,@H_ElaineJKT48 dance cover KnP @JKT48JOGJAFC version.. tema : JOGJA ORA DIDOL alias JOGJA TIDAK DIJUAL #JogjaOraDidol,None,None,None,None,None,None,None,@H_ElaineJKT48 dance cover KnP @JKT48JOGJAFC version.. tema : JOGJA ORA DIDOL alias JOGJA TIDAK DIJUAL #JogjaOraDidol,H_ElaineJKT48 JKT48JOGJAFC,None,NA,0,None,None,None,2014-12-28T15:45:00Z,None,None,None,None,None,1,NA,549229544423452700,JogjaOraDidol,neutral,0,Crs,Crs_tiant
None,None,@Cindygulla0 cek dance cover kokopla jogja vers ya :D #SugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol,None,None,None,None,None,None,None,@Cindygulla0 cek dance cover kokopla jogja vers ya :D #SugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol,Cindygulla0,None,NA,0,None,None,None,2014-12-28T15:44:00Z,None,None,None,None,None,0,NA,549229432603287550,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,neutral,0,-Adn,adnanbajuri
None,None,@SinkaJ_JKT48 cek dups! Wuwu #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@SinkaJ_JKT48 cek dups! Wuwu #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,SinkaJ_JKT48,None,NA,0,None,None,None,2014-12-28T15:44:00Z,None,None,None,None,None,0,NA,549229361870561300,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,positive,0,Haheho,EnoEnke
None,None,Jogja Ora Didol! RT @JKT48JOGJAFC: jangan lupa sebarkan gaes! ke siapapun! jangan putus dikalian! #JogjaOraDidol,None,None,None,None,None,None,None,Jogja Ora Didol! RT @JKT48JOGJAFC: jangan lupa sebarkan gaes! ke siapapun! jangan putus dikalian! #JogjaOraDidol,JKT48JOGJAFC,None,NA,0,None,None,None,2014-12-28T15:44:00Z,None,None,None,None,None,0,NA,549229339347136500,JogjaOraDidol,positive,0,PHOTOPACK JKT48,Photopack_YK
None,None,@JKT48JOGJAFC: MARI SILAHKAN DILIHAT! DAN SEBARKAN! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@JKT48JOGJAFC: MARI SILAHKAN DILIHAT! DAN SEBARKAN! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,JKT48JOGJAFC,None,NA,0,None,None,None,2014-12-28T15:43:00Z,None,None,None,None,None,0,NA,549229281046298600,JogjaOraDidol,positive,0,TeamStella Solo,Stellahugs_Solo
None,None,@JKT48JOGJAFC: MARI SILAHKAN DILIHAT! DAN SEBARKAN! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@JKT48JOGJAFC: MARI SILAHKAN DILIHAT! DAN SEBARKAN! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,JKT48JOGJAFC,None,NA,0,None,None,None,2014-12-28T15:43:00Z,None,None,None,None,None,0,NA,549229274918420500,JogjaOraDidol,positive,0,Chlivisia Putra,Chlivisia_CP
None,None,@S_GraciaJKT48 cek dups! Wuwu #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@S_GraciaJKT48 cek dups! Wuwu #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,S_GraciaJKT48,None,NA,0,None,None,None,2014-12-28T15:43:00Z,None,None,None,None,None,0,NA,549229244606205950,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,positive,0,Haheho,EnoEnke
None,None,@dhikeJKT48 TONTON NIH ! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@dhikeJKT48 TONTON NIH ! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,dhikeJKT48,None,NA,0,None,None,None,2014-12-28T15:43:00Z,None,None,None,None,None,0,NA,549229215908778e3,JogjaOraDidol,positive,0,dhikeringer Jogja,Dhikeringer_YK
None,None,@Della_JKT48 cek dups wuwuwu #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@Della_JKT48 cek dups wuwuwu #SugengTanggapWarsoJKT48Kaping3 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,Della_JKT48,None,NA,0,None,None,None,2014-12-28T15:43:00Z,None,None,None,None,None,0,NA,549229082458611700,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,neutral,0,Haheho,EnoEnke
None,None,@Naomi_JKT48 dance cover KnP @JKT48JOGJAFC version.. tema : JOGJA ORA DIDOL alias JOGJA TIDAK DIJUAL #JogjaOraDidol,None,None,None,None,None,None,None,@Naomi_JKT48 dance cover KnP @JKT48JOGJAFC version.. tema : JOGJA ORA DIDOL alias JOGJA TIDAK DIJUAL #JogjaOraDidol,Naomi_JKT48 JKT48JOGJAFC,None,NA,0,None,None,None,2014-12-28T15:43:00Z,None,None,None,None,None,0,NA,549229080311111700,JogjaOraDidol,neutral,1,Naomissions Jogja,naomission_JGJ
None,None,Dek @C_MichelleJKT48 ditonton ya JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Dek @C_MichelleJKT48 ditonton ya JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,C_MichelleJKT48,None,NA,0,None,None,None,2014-12-28T15:42:00Z,None,None,None,None,None,0,NA,5.4922896350395597e+17,JogjaOraDidol,neutral,0,Hutama,Hutama_Muchtar
None,None,@M_GraceJKT48 silakan ditonton :)) #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,None,None,None,None,None,None,None,@M_GraceJKT48 silakan ditonton :)) #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,M_GraceJKT48,None,NA,0,None,None,None,2014-12-28T15:42:00Z,None,None,None,None,None,0,NA,549228934013792260,JogjaOraDidol SugengTanggapWarsoJKT48Kaping3,positive,0,Yogi Rimawan,YRimawan
None,None,@sendyJKT48 cek dups! Wuwuwuw #SugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol Papan Penanda Isi (cont),None,None,None,None,None,None,None,@sendyJKT48 cek dups! Wuwuwuw #SugengTanggapWarsoJKT48Kaping3 #JogjaOraDidol Papan Penanda Isi (cont),sendyJKT48,None,NA,0,None,None,None,2014-12-28T15:42:00Z,None,None,None,None,None,0,NA,549228857400627200,SugengTanggapWarsoJKT48Kaping3 JogjaOraDidol,positive,0,Haheho,EnoEnke
None,None,@R_YukkaJKT48 dance cover KnP @JKT48JOGJAFC version.. tema : JOGJA ORA DIDOL alias JOGJA TIDAK DIJUAL #JogjaOraDidol,None,None,None,None,None,None,None,@R_YukkaJKT48 dance cover KnP @JKT48JOGJAFC version.. tema : JOGJA ORA DIDOL alias JOGJA TIDAK DIJUAL #JogjaOraDidol,R_YukkaJKT48 JKT48JOGJAFC,None,NA,0,None,None,None,2014-12-28T15:41:00Z,None,None,None,None,None,0,NA,549228608896499700,JogjaOraDidol,neutral,0,Crs,Crs_tiant
None,None,Hae @kinalJKT48 Spesial Dari jogja nih #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,None,None,None,None,None,None,None,Hae @kinalJKT48 Spesial Dari jogja nih #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,kinalJKT48,None,NA,0,None,None,None,2014-12-28T15:40:00Z,None,None,None,None,None,0,NA,549228523311755260,JogjaOraDidol SugengTanggapWarsoJKT48Kaping3,neutral,0,Rian P. Putra,riannegrozt
None,None,Bantu RT >>>>> @JKT48JOGJAFC: jangan lupa sebarkan gaes! ke siapapun! jangan putus dikalian! #JogjaOraDidol,None,None,None,None,None,None,None,Bantu RT >>>>> @JKT48JOGJAFC: jangan lupa sebarkan gaes! ke siapapun! jangan putus dikalian! #JogjaOraDidol,JKT48JOGJAFC,None,NA,0,None,None,None,2014-12-28T15:40:00Z,None,None,None,None,None,0,NA,549228491451801600,JogjaOraDidol,positive,0,.James. .A. .P. .Sullivan.,synysterazizJR
None,None,@kei2801 karya anak jogja cek yak dups! Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@kei2801 karya anak jogja cek yak dups! Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,kei2801,None,2906506560,0,None,None,None,2014-12-28T15:40:00Z,None,None,None,None,None,0,keiandinta,5.4922830520794317e+17,JogjaOraDidol,positive,1,Haheho,EnoEnke
None,None,video dance cover KnP @JKT48JOGJAFC version.. tema : JOGJA ORA DIDOL alias JOGJA TIDAK DIJUAL #JogjaOraDidol,None,None,None,None,None,None,None,video dance cover KnP @JKT48JOGJAFC version.. tema : JOGJA ORA DIDOL alias JOGJA TIDAK DIJUAL #JogjaOraDidol,JKT48JOGJAFC,None,NA,0,None,None,None,2014-12-28T15:39:00Z,None,None,None,None,None,0,NA,549228171380264960,JogjaOraDidol,neutral,4,Crs,Crs_tiant
None,None,Dek @H_ElaineJKT48 ditonton ya JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Dek @H_ElaineJKT48 ditonton ya JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,H_ElaineJKT48,None,NA,0,None,None,None,2014-12-28T15:39:00Z,None,None,None,None,None,0,NA,549228135795785700,JogjaOraDidol,neutral,0,Hutama,Hutama_Muchtar
None,None,Hae @shaniaJKT48 Spesial Dari jogja nih #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,None,None,None,None,None,None,None,Hae @shaniaJKT48 Spesial Dari jogja nih #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,shaniaJKT48,None,NA,0,None,None,None,2014-12-28T15:38:00Z,None,None,None,None,None,0,NA,549227946511069200,JogjaOraDidol SugengTanggapWarsoJKT48Kaping3,neutral,0,Rian P. Putra,riannegrozt
None,None,@Hanna_JKT48 nih video yg dari jogja.. di tonton y :)) #JogjaOraDidol,None,None,None,None,None,None,None,@Hanna_JKT48 nih video yg dari jogja.. di tonton y :)) #JogjaOraDidol,Hanna_JKT48,None,NA,0,None,None,None,2014-12-28T15:38:00Z,None,None,None,None,None,0,NA,549227905616592900,JogjaOraDidol,positive,0,Crs,Crs_tiant
None,None,jangan lupa sebarkan gaes! ke siapapun! jangan putus dikalian! #JogjaOraDidol,None,None,None,None,None,None,None,jangan lupa sebarkan gaes! ke siapapun! jangan putus dikalian! #JogjaOraDidol,NA,None,NA,4,None,None,None,2014-12-28T15:38:00Z,None,None,None,None,None,0,NA,5.4922789211931443e+17,JogjaOraDidol,positive,25,JKT48 FC Yogyakarta,JKT48JOGJAFC
None,None,Dek @Viny_JKT48 ditonton ya JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Dek @Viny_JKT48 ditonton ya JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,Viny_JKT48,None,NA,0,None,None,None,2014-12-28T15:38:00Z,None,None,None,None,None,0,NA,549227885869813760,JogjaOraDidol,neutral,0,Hutama,Hutama_Muchtar
None,None,@officialJKT48 Spesial Dari jogja nih #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,None,None,None,None,None,None,None,@officialJKT48 Spesial Dari jogja nih #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,officialJKT48,None,NA,0,None,None,None,2014-12-28T15:38:00Z,None,None,None,None,None,0,NA,5.4922783280766157e+17,JogjaOraDidol SugengTanggapWarsoJKT48Kaping3,neutral,0,Rian P. Putra,riannegrozt
None,None,@N_AurelJKT48 ditonton dups Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@N_AurelJKT48 ditonton dups Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,N_AurelJKT48,None,NA,0,None,None,None,2014-12-28T15:38:00Z,None,None,None,None,None,0,NA,549227787341402100,JogjaOraDidol,neutral,0,Haheho,EnoEnke
None,None,#JogjaOraDidol x #SugengTanggapWarsoJKT48Kaping3,None,None,None,None,None,None,None,#JogjaOraDidol x #SugengTanggapWarsoJKT48Kaping3,NA,None,NA,0,None,None,None,2014-12-28T15:37:00Z,None,None,None,None,None,0,NA,549227763027038200,JogjaOraDidol SugengTanggapWarsoJKT48Kaping3,neutral,10,JJF Radio,JJFRadio
None,None,dek @R_AninJKT48 nih.. di tonton y :)) #JogjaOraDidol,None,None,None,None,None,None,None,dek @R_AninJKT48 nih.. di tonton y :)) #JogjaOraDidol,R_AninJKT48,None,NA,0,None,None,None,2014-12-28T15:37:00Z,None,None,None,None,None,0,NA,549227747843637250,JogjaOraDidol,positive,0,Crs,Crs_tiant
None,None,Dek @Nadila_JKT48 ditonton ya JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Dek @Nadila_JKT48 ditonton ya JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,Nadila_JKT48,None,NA,0,None,None,None,2014-12-28T15:37:00Z,None,None,None,None,None,0,NA,5.4922765895795917e+17,JogjaOraDidol,neutral,0,Hutama,Hutama_Muchtar
None,None,@N_ShaniJKT48 ditonton yak dups! Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@N_ShaniJKT48 ditonton yak dups! Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,N_ShaniJKT48,None,NA,0,None,None,None,2014-12-28T15:37:00Z,None,None,None,None,None,0,NA,549227655849992200,JogjaOraDidol,positive,0,Haheho,EnoEnke
None,None,Wah ini ada Video KNP dari @JKT48JOGJAFC: mari ditonton semuanyaaa~ #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,None,None,None,None,None,None,None,Wah ini ada Video KNP dari @JKT48JOGJAFC: mari ditonton semuanyaaa~ #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,JKT48JOGJAFC,None,NA,0,None,None,None,2014-12-28T15:37:00Z,None,None,None,None,None,0,NA,5.4922759006231757e+17,JogjaOraDidol SugengTanggapWarsoJKT48Kaping3,neutral,0,Dijual,FluffyAddictPKL
None,None,@Naomi_JKT48 nih.. di tonton y :)) #JogjaOraDidol,None,None,None,None,None,None,None,@Naomi_JKT48 nih.. di tonton y :)) #JogjaOraDidol,Naomi_JKT48,None,NA,0,None,None,None,2014-12-28T15:37:00Z,None,None,None,None,None,0,NA,549227571011801100,JogjaOraDidol,positive,0,Crs,Crs_tiant
None,None,Yuk cus tonton mboke @M_DesyJKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Yuk cus tonton mboke @M_DesyJKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,M_DesyJKT48,None,NA,0,None,None,None,2014-12-28T15:36:00Z,None,None,None,None,None,0,NA,549227514468372500,JogjaOraDidol,neutral,0,Haheho,EnoEnke
None,None,Hai @veJKT48. Spesial Dari jogja nih #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,None,None,None,None,None,None,None,Hai @veJKT48. Spesial Dari jogja nih #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,veJKT48,None,NA,0,None,None,None,2014-12-28T15:36:00Z,None,None,None,None,None,0,NA,549227457472e6,JogjaOraDidol SugengTanggapWarsoJKT48Kaping3,neutral,0,Rian P. Putra,riannegrozt
None,None,Wuwuwuwuwu ditonton yak @dhikeJKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,Wuwuwuwuwu ditonton yak @dhikeJKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,dhikeJKT48,None,NA,0,None,None,None,2014-12-28T15:36:00Z,None,None,None,None,None,0,NA,5.4922738893704397e+17,JogjaOraDidol,neutral,1,Haheho,EnoEnke
None,None,@Nadila_JKT48 YUK MARI SILAHKAN DILIHAT! DAN SEBARKAN! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@Nadila_JKT48 YUK MARI SILAHKAN DILIHAT! DAN SEBARKAN! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,Nadila_JKT48,None,NA,0,None,None,None,2014-12-28T15:36:00Z,None,None,None,None,None,0,NA,549227369274171400,JogjaOraDidol,positive,0,Hutama,Hutama_Muchtar
None,None,@Nadila_JKT48 YUK MARI SILAHKAN DILIHAT! DAN SEBARKAN! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@Nadila_JKT48 YUK MARI SILAHKAN DILIHAT! DAN SEBARKAN! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,Nadila_JKT48,None,NA,1,None,None,None,2014-12-28T15:36:00Z,None,None,None,None,None,0,NA,549227360591958e3,JogjaOraDidol,positive,0,Nadilavatic Jogja,nadilavatic_JGJ
None,None,@Tata_JKT48 MARI SILAHKAN DILIHAT! DAN SEBARKAN! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,None,None,None,None,None,None,None,@Tata_JKT48 MARI SILAHKAN DILIHAT! DAN SEBARKAN! JKT48 Papan Penanda Isi Hati YOGYAKARTA Vers.. #JogjaOraDidol,Tata_JKT48,None,NA,3,None,None,None,2014-12-28T15:36:00Z,None,None,None,None,None,0,NA,549227338559266800,JogjaOraDidol,positive,1,Tataddict Jogja,TataddictYK
None,None,mari ditonton semuanyaaa~ cc @KINEUKDW @jjgfans @sma9events #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,None,None,None,None,None,None,None,mari ditonton semuanyaaa~ cc @KINEUKDW @jjgfans @sma9events #JogjaOraDidol #SugengTanggapWarsoJKT48Kaping3,KINEUKDW jjgfans sma9events,None,NA,0,None,None,None,2014-12-28T15:34:00Z,None,None,None,None,None,1,NA,549226967153655800,JogjaOraDidol SugengTanggapWarsoJKT48Kaping3,neutral,19,JKT48 FC Yogyakarta,JKT48JOGJAFC
